Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
75.91279554,50.58401231,8.69927333,179.9780497,2.956389428,218.3156878,4.738848945,3.371623898,163.8050079345703
76.91278243,50.58399064,8.699257211,180.4531893,2.806466246,212.7277163,4.736585424,3.374803039,164.09201049804688
77.91277075,50.58396375,8.699245173,179.9944441,2.828008753,203.8004644,4.73633176,3.375159032,164.3000030517578
78.91275752,50.58393882,8.699238526,180.742173,2.773033936,196.8605209,4.737914008,3.372937575,164.4180145263672
79.91274571,50.58391809,8.699227317,179.7907523,2.695291502,197.9675287,4.737078172,3.374111354,164.71900939941406
80.91273367,50.58389376,8.699224876,180.0353181,2.65593861,192.5409052,4.736606986,3.374772776,164.8300018310547
81.91272092,50.58386811,8.699225138,179.3969607,2.736960367,185.8228004,4.735847899,3.375837927,164.88600158691406
82.91270888,50.58384146,8.699221837,179.8496451,2.833501031,185.4387657,4.736730679,3.374599162,165.0830078125
83.912696,50.58381596,8.699223817,179.5887179,2.851645322,182.6266749,4.735449731,3.376396433,165.9910125732422
84.91268408,50.58379367,8.699234162,179.9520313,2.697877365,174.7249098,4.734393253,3.37787767,167.14100646972656
85.91267145,50.58377154,8.69923899,179.4271361,2.712245123,174.9801098,4.73302296,3.379797434,168.9980010986328
86.91265941,50.58374667,8.699258511,179.8016661,2.851047608,166.0826887,4.733260478,3.379464792,171.05801391601562
87.91264665,50.58372528,8.699271213,179.567581,2.725339077,162.779916,4.733306883,3.379399797,172.04800415039062
88.91263425,50.58370287,8.699289857,179.881416,2.803423229,157.6443719,4.732570103,3.380431519,172.98001098632812
89.9126215,50.5836825,8.699309648,179.2873369,2.704566155,153.5913742,4.732983652,3.379852479,173.1890106201172
90.91261041,50.58366469,8.699333908,179.2459295,2.652511705,147.3552083,4.732615717,3.380367659,173.39601135253906
91.91259813,50.58364605,8.699357599,178.6852504,2.715800129,145.5698645,4.733190342,3.379563022,173.37100219726562
92.91258466,50.58362683,8.699381372,179.1486861,2.785252349,144.6107972,4.734021395,3.378398801,173.32901000976562
93.91257226,50.58360499,8.699409813,178.9892971,2.965578869,142.1728972,4.7347787,3.377337367,173.3900146484375
94.91255903,50.58359309,8.699434299,179.7491703,2.669986394,136.5911628,4.734423369,3.37783546,173.5120086669922
95.91254723,50.58358091,8.69947165,179.0207181,2.84683194,127.1532554,4.734595403,3.377594322,173.5430145263672
96.91253495,50.5835686,8.699502641,179.4759783,2.778566381,124.9761943,4.734895157,3.377174098,173.42100524902344
97.91252255,50.58355486,8.69953766,179.1744826,2.840547589,121.8665686,4.734246597,3.378083213,173.25601196289062
98.91251075,50.58354651,8.699571074,179.2187993,2.71977711,117.03374,4.733368987,3.37931281,173.24600219726562
99.91249788,50.58353989,8.699609142,178.8999094,2.790011188,111.8293795,4.733830221,3.378666671,173.14401245117188
100.9124851,50.58353432,8.699646164,179.0970602,2.774399167,109.0041846,4.735027002,3.376989239,173.0240020751953
101.9124731,50.5835284,8.699679531,178.9570581,2.65302611,107.9902992,4.733864694,3.378618371,172.84100341796875
102.9124609,50.58352876,8.699714659,178.8613985,2.535867844,101.5058828,4.733921075,3.378539372,171.87501525878906
103.9124484,50.58352276,8.699747659,178.8284031,2.503889592,103.0299345,4.733481148,3.379155701,170.9650115966797
104.9124357,50.58352582,8.699789171,178.708766,2.705522231,95.70270928,4.732234375,3.380901485,169.19000244140625
105.9124235,50.58352576,8.699825282,178.8806247,2.674520097,93.07358376,4.732372466,3.380708192,167.8990020751953
106.9124111,50.58352889,8.699860959,178.6980462,2.615608044,87.12644106,4.728892936,3.385573605,166.00900268554688
107.9123988,50.583533,8.69989241,178.5486986,2.507159225,83.91243125,4.72788733,3.386977772,164.90200805664062
108.9123865,50.58353949,8.699921763,178.8782619,2.410699329,78.75291373,4.728172479,3.386579697,164.1020050048828
109.9123749,50.58354722,8.699954833,178.4306258,2.466988647,74.12306147,4.728877809,3.385594733,163.63600158691406
110.9123614,50.58356076,8.69999134,179.3285421,2.70782642,67.10713345,4.730917143,3.382744451,163.3000030517578
111.9123498,50.58357195,8.700024622,178.7239643,2.780204863,64.44579869,4.732165645,3.380997684,163.42601013183594
112.9123374,50.58358325,8.700055801,179.042199,2.641101116,62.51575108,4.734338883,3.377953874,163.3800048828125
113.9123244,50.5835987,8.700082923,178.6627475,2.62863742,56.88185585,4.733437955,3.379216205,163.2650146484375
114.9123122,50.58361461,8.70010817,178.8545971,2.59812097,51.71358895,4.732615505,3.380367956,163.27500915527344
115.9123005,50.58363092,8.700135178,178.616542,2.587935878,49.02206951,4.732627397,3.380351306,163.1370086669922
116.9122878,50.583647,8.700157786,178.6908781,2.411336956,47.44450194,4.731401759,3.382066591,163.07701110839844
