"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.140605167E0,4.686385393E-1,1.948698014E-1,2.065836787E-1
2.150634167E0,3.641073108E-1,4.097649455E-1,3.114117980E-1
2.160663167E0,3.053220212E-1,6.952635050E-1,1.044548899E-1
2.170692167E0,1.818679571E-1,6.394978762E-1,-2.081223577E-1
2.180721167E0,1.061125938E-2,4.848355949E-1,-4.556783736E-1
2.190750167E0,-1.714954674E-1,6.302691698E-1,-5.457013845E-1
2.200779167E0,-1.878366172E-1,9.360764623E-1,-4.401781857E-1
2.210808167E0,4.398037121E-2,1.055891275E0,-3.338839486E-2
2.220837167E0,3.503418863E-1,9.760518074E-1,2.455572188E-1
2.230866167E0,4.996773601E-1,7.265108824E-1,2.946274877E-1
2.240895167E0,5.495359898E-1,6.202757955E-1,2.378414571E-1
2.250924167E0,6.992668509E-1,3.639521003E-1,9.751154482E-2
2.260953167E0,7.157105207E-1,1.009732038E-1,2.354225367E-1
2.270982542E0,4.837611914E-1,3.133969307E-1,3.097895980E-1
2.281011542E0,2.261118144E-1,2.830573916E-1,2.466444373E-1
2.291040542E0,1.103660688E-1,2.001940608E-1,2.478959858E-1
2.301069542E0,9.350825846E-2,4.171893373E-2,2.370465398E-1
2.311098542E0,8.081906289E-2,-1.586843133E-1,9.715269506E-2
2.321127542E0,2.028205991E-1,-2.566929162E-1,-5.568158999E-2
2.331156542E0,3.864567876E-1,-5.002373457E-1,-2.130118310E-1
2.341185542E0,5.476456881E-1,-8.100783229E-1,-3.433599770E-1
2.351214542E0,5.412604213E-1,-7.988933325E-1,-4.958311617E-1
2.361243542E0,4.238989353E-1,-6.821078658E-1,-6.114357710E-1
2.371272542E0,3.564485312E-1,-8.125216365E-1,-5.242230892E-1
2.381301542E0,3.117641509E-1,-3.475153446E-1,1.083125919E-1
2.391330542E0,1.564512849E-1,-6.864491105E-2,1.930522323E-1
2.401359542E0,2.808504701E-1,-5.970228463E-2,2.864197083E-2
2.411388542E0,3.492883146E-1,-9.673561156E-2,7.729525212E-3
2.421417542E0,3.640358448E-1,3.616864234E-2,-7.708975673E-2
2.431446542E0,3.595073819E-1,1.610835046E-1,-1.561691016E-1
2.441475542E0,3.918450773E-1,1.570485383E-1,-1.725182533E-1
2.451504542E0,5.118128061E-1,1.957270503E-1,-2.365430743E-1
2.461533542E0,6.318792701E-1,2.696627975E-1,-2.429407984E-1
2.471562542E0,7.984101772E-1,4.715786874E-1,-1.239312962E-1
2.481591542E0,1.038490772E0,3.972517252E-1,-5.347128492E-3
2.491620542E0,1.095738888E0,5.288923979E-1,7.425054908E-2
2.501649542E0,1.076079965E0,4.289420843E-1,2.637046278E-1
2.511678542E0,8.449177742E-1,3.236452639E-1,3.825931549E-1
2.521707542E0,4.608335197E-1,6.919229031E-1,2.633810341E-1
2.531736542E0,1.782321334E-1,9.077174067E-1,8.332362399E-3
2.541765542E0,-1.386648566E-1,1.094096899E0,-1.736403704E-1
2.551794542E0,-6.256329417E-1,6.594410539E-1,-2.944336832E-1
2.561823542E0,-1.088995218E0,-3.333584666E-1,-2.981764674E-1
2.571852542E0,-1.106878638E0,-8.801574707E-1,-3.037612140E-1
2.581881542E0,-7.601078749E-1,-1.000570178E0,-2.592728436E-1
2.591910542E0,-2.522166967E-1,-7.473967075E-1,-2.667354941E-1
2.601939542E0,1.642593443E-1,-2.673768997E-1,-3.251561821E-1
2.611968542E0,2.974983156E-1,-4.244276136E-2,-4.220429361E-1
2.621997542E0,1.406019330E-1,1.655125767E-1,-5.575093627E-1
2.632026542E0,1.677310318E-1,2.508066893E-1,-7.992266417E-1
2.642055542E0,9.069988877E-2,1.404218376E-1,-1.117260695E0
2.652084542E0,1.338703185E-2,1.451193728E-2,-1.390610337E0
2.662113542E0,-7.823849469E-2,-7.115795463E-2,-1.395130515E0
2.672142542E0,-1.960456073E-1,-5.700513721E-2,-1.092584133E0
2.682171542E0,2.726364322E-2,-2.380007505E-1,-4.286425412E-1
2.692200542E0,3.534606695E-1,-4.284575880E-1,1.040129811E-1
2.702229542E0,2.103541195E-1,-5.752403736E-1,-6.217919756E-3
2.712258542E0,1.020998210E-1,-3.780287802E-1,-1.743349284E-1
2.722287542E0,2.629009783E-1,1.505583525E-1,-2.311489433E-1
2.732316542E0,1.135686878E-2,-2.346777543E-2,-4.304535389E-1
2.742345542E0,-4.446378723E-2,7.822770625E-3,-6.367531419E-1
2.752374542E0,-1.450647265E-1,-5.670114160E-1,-9.403928518E-1
2.762403542E0,-1.670778841E-1,-7.349745631E-1,-1.071639538E0
2.772432542E0,-1.887559891E-1,-2.034231573E-1,-9.511649013E-1
2.782461542E0,-3.672730178E-2,3.175774515E-1,-9.686291218E-1
2.792490542E0,7.574513555E-2,8.987725377E-1,-9.493256807E-1
2.802519542E0,-1.792578548E-1,1.404811025E0,-9.485613108E-1
2.812548542E0,-6.028770208E-1,1.431696653E0,-1.156338811E0
2.822577542E0,-7.362473011E-1,1.637774706E0,-1.182837009E0
2.832606542E0,-6.886209249E-1,1.415844679E0,-1.035939336E0
2.842635542E0,-7.950602770E-1,1.442378283E0,-9.216025472E-1
2.852664542E0,-9.043532610E-1,1.598979235E0,-4.306550920E-1
