"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.605940250E0,-6.002517700E-1,2.658172302E0,9.190139008E0
2.615968250E0,-6.709048462E-1,2.646047516E0,9.186097412E0
2.625996250E0,-6.813830566E-1,2.681074677E0,9.185947723E0
2.636025250E0,-6.734495544E-1,2.650538177E0,9.195527802E0
2.646053250E0,-6.981481934E-1,2.664459229E0,9.312135315E0
2.656082250E0,-6.602769470E-1,2.632725220E0,9.321266327E0
2.666110250E0,-6.361770630E-1,2.594255219E0,9.316775665E0
2.676139250E0,-6.387217712E-1,2.646197205E0,9.442663879E0
2.686167250E0,-5.977070618E-1,2.642005920E0,9.483229523E0
2.696196250E0,-4.987628174E-1,2.606529694E0,9.516310730E0
2.706224250E0,-5.599855042E-1,2.621648254E0,9.613458710E0
2.716252250E0,-5.197192383E-1,2.685864716E0,9.676627350E0
2.726281250E0,-5.017565918E-1,2.641556854E0,9.591454468E0
2.736309250E0,-5.873785400E-1,2.663561096E0,9.464817810E0
2.746338250E0,-6.614744568E-1,2.736758881E0,9.428443451E0
2.756366250E0,-6.394702148E-1,2.775228882E0,9.441616058E0
2.766395250E0,-5.960604858E-1,2.797233124E0,9.376052399E0
2.776421750E0,-6.128256226E-1,2.808310089E0,9.343420258E0
2.786450750E0,-5.224136353E-1,2.849624176E0,9.315877533E0
2.796478750E0,-4.733157349E-1,2.829865265E0,9.302555237E0
2.806507750E0,-4.782554626E-1,2.790197754E0,9.344318390E0
2.816535750E0,-4.531077576E-1,2.734812927E0,9.411678314E0
2.826563750E0,-4.239184570E-1,2.626887360E0,9.413624268E0
2.836592750E0,-4.201762390E-1,2.614463196E0,9.414821777E0
2.846620750E0,-4.212240601E-1,2.575394440E0,9.368418274E0
2.856649750E0,-4.254153442E-1,2.492766266E0,9.394913177E0
2.866677750E0,-4.611909485E-1,2.480940857E0,9.405092010E0
2.876706750E0,-4.661306763E-1,2.467319183E0,9.356592865E0
2.886734750E0,-5.081932068E-1,2.487078094E0,9.367071075E0
2.896763750E0,-5.122348022E-1,2.546504517E0,9.408834229E0
2.906791750E0,-4.813989258E-1,2.580034790E0,9.381291504E0
2.916820750E0,-4.333488464E-1,2.592908020E0,9.303153992E0
2.926848750E0,-4.921765137E-1,2.570305023E0,9.259893951E0
2.936876750E0,-5.490582275E-1,2.576591949E0,9.184001770E0
2.946905750E0,-5.592370605E-1,2.579136658E0,9.160350952E0
2.956933750E0,-5.403762817E-1,2.603685608E0,9.208101654E0
