"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.761318083E0,-4.756359100E0,3.655847626E0,8.349337463E0
3.771347083E0,-5.211562500E0,3.899391174E0,8.065228271E0
3.781377083E0,-5.354814606E0,4.192631378E0,7.976163483E0
3.791406083E0,-5.486690369E0,4.238735504E0,8.059689789E0
3.801436083E0,-5.809119873E0,4.053570557E0,7.966882782E0
3.811465083E0,-5.538931732E0,3.733685760E0,7.313641205E0
3.821495083E0,-5.319488068E0,3.532953186E0,6.928342438E0
3.831524083E0,-5.082231445E0,3.647614746E0,7.209757233E0
3.841554083E0,-5.097350006E0,3.801045685E0,7.904612274E0
3.851583083E0,-5.723497925E0,3.535797272E0,8.280480652E0
3.861613083E0,-5.742658081E0,3.482208710E0,8.264913025E0
3.871642083E0,-6.320606232E0,3.821852417E0,7.594008179E0
3.881672083E0,-6.070326691E0,4.265679474E0,6.812932434E0
3.891701083E0,-6.308631134E0,4.893473969E0,6.614295502E0
3.901731083E0,-6.646179199E0,5.438640289E0,6.484515381E0
3.911760083E0,-6.730304260E0,4.667444000E0,6.226601715E0
3.921790083E0,-6.498286743E0,3.714226227E0,5.511389008E0
3.931819083E0,-6.305637360E0,2.912194061E0,4.253255310E0
3.941849083E0,-5.998176727E0,2.163002014E0,3.737128601E0
3.951878083E0,-5.231471100E0,3.269501038E0,3.038980408E0
3.961908083E0,-4.454436951E0,4.836143188E0,2.044747925E0
3.971937083E0,-4.151916046E0,5.798641663E0,2.171833649E0
3.981967083E0,-4.027225342E0,6.560706940E0,1.902693329E0
3.991996083E0,-3.430715790E0,6.910978546E0,1.395847321E0
4.002026083E0,-3.268902283E0,5.617667999E0,7.433541870E-1
4.012055083E0,-3.169359283E0,4.513414307E0,-4.743635559E-1
4.022085083E0,-3.186423798E0,4.989274750E0,-2.000440063E0
4.032114083E0,-4.762496338E0,5.394781494E0,-1.359472961E0
4.042144083E0,-6.290518799E0,5.322930908E0,-2.150877228E0
4.052173083E0,-4.829407196E0,4.600233765E0,-3.136876831E0
4.062203083E0,-2.040706329E0,5.285508728E0,-1.774260406E0
4.072232083E0,-9.845027161E-1,6.289920044E0,-2.167043610E0
4.082262083E0,-8.083190918E-3,5.992039490E0,-7.047794037E0
4.092291083E0,1.287173309E0,6.386469269E0,-3.204386444E0
4.102321083E0,1.286125488E0,5.855523376E0,2.108515320E0
4.112350083E0,-1.975741425E0,2.393822021E0,-1.419348450E0
