"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.238734125E0,1.364740878E-1,-1.008514643E0,3.523197956E-3
3.248765125E0,-7.391616702E-2,-7.140270472E-1,-9.042380750E-2
3.258796125E0,-3.494326472E-1,-5.649861693E-1,-1.572823226E-1
3.268827125E0,-5.588457584E-1,-3.876329660E-1,-1.818678379E-1
3.278858125E0,-5.601689219E-1,-2.123493254E-1,-2.023101300E-1
3.288888125E0,-5.178150535E-1,-1.091403961E-1,-2.189309150E-1
3.298919125E0,-2.708198428E-1,-1.236334443E-1,-2.179591209E-1
3.308950125E0,-2.149312198E-2,-3.900032490E-2,-9.160703421E-2
3.318981125E0,-1.051735952E-1,3.717619479E-1,3.830401227E-2
3.329012125E0,-2.123210877E-1,7.103394866E-1,7.112506777E-2
3.339043125E0,-1.779161245E-1,9.567816257E-1,9.185999632E-2
3.349073125E0,-3.735608608E-2,9.583246708E-1,8.324281126E-2
3.359104125E0,1.737876981E-1,8.614239693E-1,4.880212620E-2
3.369135125E0,4.656046331E-1,5.189678073E-1,6.523645483E-3
3.379166125E0,5.209442377E-1,3.021337688E-1,-5.840566382E-2
3.389197125E0,4.344332814E-1,3.237293363E-1,-9.296631068E-2
3.399228125E0,2.388825566E-1,2.633072138E-1,-9.388636798E-2
3.409257750E0,2.454248816E-1,4.817761779E-1,-1.954475977E-2
3.419288750E0,3.443000615E-1,4.473016858E-1,1.008387306E-3
3.429319750E0,1.866827160E-1,2.981284261E-1,-4.218302295E-2
3.439350750E0,2.369960696E-1,3.032742739E-1,-7.470590994E-3
3.449381750E0,2.661741674E-1,6.276072562E-2,1.518596858E-1
3.459412750E0,-7.932863384E-2,2.160425857E-2,8.762454987E-2
3.469442750E0,-1.683016568E-1,8.830711991E-2,1.023654193E-1
3.479473750E0,-9.989865869E-2,1.293578297E-1,6.440693140E-2
3.489504750E0,-3.389007971E-2,4.419765994E-2,5.783371627E-2
3.499535750E0,9.145652875E-3,-3.032331355E-2,5.441058055E-2
3.509566750E0,3.977973014E-2,-3.782570362E-2,6.643848121E-2
3.519597750E0,1.577067189E-2,-9.202625602E-3,1.105593964E-1
3.529627750E0,-1.169439629E-1,2.695404552E-2,1.584132016E-1
3.539658750E0,-3.106849194E-1,1.059288159E-1,1.862748414E-1
3.549689750E0,-5.021635294E-1,2.215797901E-1,2.257399559E-1
3.559720750E0,-7.178131938E-1,4.079168737E-1,2.514798939E-1
3.569751750E0,-9.496222138E-1,5.674915910E-1,1.936917007E-1
3.579782750E0,-1.209988952E0,5.849359632E-1,1.405153424E-1
3.589813750E0,-1.405855179E0,6.023554206E-1,2.276830077E-1
3.599843750E0,-1.437724471E0,5.256192088E-1,1.119229868E-1
3.609874750E0,-1.264717817E0,4.001677930E-1,5.050463602E-2
3.619905750E0,-1.067392945E0,2.019056529E-1,7.408133149E-2
3.629936750E0,-9.841909409E-1,1.445665862E-2,5.251718313E-2
3.639967750E0,-9.484200478E-1,-1.437796950E-1,5.676000938E-2
3.649998750E0,-2.469162643E-1,-1.544726729E0,3.761542439E-1
3.660028750E0,1.864802390E-1,-2.258918285E0,4.078622460E-1
3.670059750E0,2.277475148E-1,-1.788734913E0,5.524399281E-1
3.680090750E0,2.276781350E-1,-1.512771964E0,4.577005804E-1
3.690121750E0,4.031729326E-2,-1.185572505E0,3.571121991E-1
3.700152750E0,-2.798104286E-2,-1.216233969E0,4.032270312E-1
3.710183750E0,-2.274153940E-2,-1.220647097E0,2.905585170E-1
3.720213750E0,-4.839288443E-2,-1.028615713E0,2.299303263E-1
3.730244750E0,1.060758531E-2,-8.920162320E-1,2.314397991E-1
3.740275750E0,1.133623198E-1,-5.442678332E-1,1.390157938E-1
3.750306750E0,1.567793041E-1,-1.104844362E-1,3.030532040E-3
3.760337750E0,2.086436749E-1,9.116256237E-2,-1.098580584E-1
3.770368750E0,1.653446704E-1,3.170188367E-1,-1.692295074E-1
3.780398750E0,-9.029748850E-3,5.355168581E-1,-1.493917555E-1
3.790429750E0,-3.303532004E-1,7.316772938E-1,-5.287533998E-2
3.800460750E0,-5.777982473E-1,5.896664858E-1,1.546709053E-2
3.810491750E0,-7.072686553E-1,2.941613495E-1,1.880882680E-2
3.820522750E0,-6.736318469E-1,1.268895268E-1,-7.345091552E-3
3.830553750E0,-4.875853360E-1,-4.129868001E-2,-1.426025573E-2
3.840584750E0,-3.448505998E-1,-1.646501124E-1,1.274248702E-3
3.850614750E0,-2.923732996E-1,-1.215425879E-1,5.087429285E-2
