"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.731280067E2,5.058320944E1,8.688962853E0,1.711307208E2,2.407791140E0,9.890391347E1,7.934002105E0,4.577823954E0
1.741279902E2,5.058320768E1,8.688999408E0,1.702284356E2,2.402713084E0,9.501738054E1,7.892750408E0,4.589164352E0
1.751279742E2,5.058320451E1,8.689046676E0,1.691084075E2,2.671849657E0,9.330205886E1,8.024165660E0,4.368126607E0
1.761279575E2,5.058319149E1,8.689074168E0,1.694969084E2,2.585746242E0,1.006707970E2,7.876009075E0,4.063689007E0
1.771279404E2,5.058318893E1,8.689115530E0,1.701715071E2,2.651662703E0,9.863678228E1,7.876248387E0,4.073954250E0
1.781279238E2,5.058318342E1,8.689160239E0,1.706505131E2,2.795539958E0,1.009417188E2,7.989276955E0,4.162607408E0
1.791279070E2,5.058318199E1,8.689197904E0,1.713940900E2,2.759249787E0,9.756886139E1,7.873644183E0,4.293190316E0
1.801278900E2,5.058318813E1,8.689230089E0,1.722116236E2,2.497943656E0,9.392229821E1,7.719659011E0,4.168368798E0
1.811278738E2,5.058318365E1,8.689264166E0,1.715489537E2,2.432754795E0,9.187293056E1,7.693410555E0,4.208352642E0
1.821278574E2,5.058317608E1,8.689296039E0,1.701781195E2,2.553549787E0,9.624253107E1,7.524675096E0,4.249512965E0
1.831278399E2,5.058317103E1,8.689337378E0,1.696115552E2,2.586041334E0,9.864788772E1,7.482163589E0,4.276302925E0
1.841278241E2,5.058316832E1,8.689370887E0,1.693694925E2,2.497232640E0,9.593942776E1,7.490121544E0,4.246325419E0
1.851278076E2,5.058315905E1,8.689407889E0,1.692318406E2,2.537116997E0,1.040165707E2,7.473729292E0,4.319461610E0
1.861277912E2,5.058315515E1,8.689442944E0,1.697618450E2,2.565244767E0,1.055545208E2,7.415096773E0,4.207689672E0
1.871277740E2,5.058315299E1,8.689487012E0,1.712138620E2,2.813944740E0,1.001175104E2,7.580106612E0,4.224108043E0
1.881277575E2,5.058316004E1,8.689513344E0,1.714497502E2,2.407122935E0,9.066727649E1,7.359261067E0,4.011284188E0
1.891277404E2,5.058316440E1,8.689544825E0,1.713002843E2,2.322221290E0,8.231434390E1,7.222325694E0,3.872227562E0
1.901277245E2,5.058316202E1,8.689581387E0,1.699129904E2,2.497578766E0,7.928218666E1,7.190890392E0,3.935308994E0
1.911277076E2,5.058314755E1,8.689614227E0,1.696392946E2,2.273269565E0,9.807362668E1,7.032795095E0,3.937155110E0
1.921276903E2,5.058313291E1,8.689652269E0,1.697487690E2,2.422194421E0,1.089681569E2,7.014212619E0,4.015416051E0
1.931276740E2,5.058312737E1,8.689683437E0,1.703851482E2,2.452054228E0,1.110505221E2,6.881428830E0,3.716436052E0
1.941295562E2,5.058312981E1,8.689737020E0,1.720465890E2,2.778901678E0,1.015930993E2,7.042884467E0,3.788951287E0
1.951295656E2,5.058312576E1,8.689775629E0,1.721896839E2,2.727869730E0,1.000007482E2,7.242501396E0,3.978030497E0
1.961295507E2,5.058313153E1,8.689820811E0,1.717363282E2,2.826838538E0,9.295270472E1,7.055903910E0,3.805033022E0
1.971295598E2,5.058312089E1,8.689866462E0,1.709711510E2,2.926215090E0,9.627225707E1,7.134525745E0,3.946149955E0
1.981295760E2,5.058311896E1,8.689898580E0,1.708413754E2,2.619681605E0,9.787640229E1,7.185007927E0,3.898863299E0
1.991295618E2,5.058312056E1,8.689938002E0,1.713475342E2,2.517092586E0,9.298708771E1,7.173587835E0,3.885629030E0
2.001295674E2,5.058310871E1,8.689985392E0,1.704595097E2,2.852759268E0,9.770025204E1,7.284675792E0,3.975672479E0
2.011295804E2,5.058310716E1,8.690021136E0,1.707064269E2,2.646062258E0,9.581848997E1,7.115361528E0,3.936993510E0
2.021295654E2,5.058309599E1,8.690058416E0,1.715328086E2,2.724193537E0,1.032167819E2,7.264048994E0,4.166610825E0
