"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.898433333E0,-1.065184937E0,-4.114793243E0,9.810598755E-1
3.908463333E0,-1.544637909E0,-3.836222534E0,7.183561707E-1
3.918492333E0,-3.323089600E-1,-3.302582245E0,9.641450500E-1
3.928521333E0,-3.454815674E-1,-4.833598480E0,1.363813934E0
3.938550333E0,-9.386979675E-1,-7.461533661E0,3.303031311E0
3.948580333E0,-1.429078217E0,-8.935368805E0,3.560346222E0
3.958609333E0,-6.286926270E-1,-9.639504547E0,4.726271667E0
3.968638333E0,5.655239868E-1,-1.021565643E1,4.468956757E0
3.978667333E0,5.854325867E-1,-1.117935242E1,2.791245575E0
3.988696333E0,-1.901046753E-2,-1.282697617E1,1.302740936E0
3.998726333E0,-3.359014893E-1,-1.469808517E1,2.611469421E0
4.008755333E0,-1.851649475E-1,-1.467787720E1,4.396058350E0
4.018784333E0,-1.757345581E-1,-1.474808121E1,5.481301575E0
4.028813333E0,4.396357727E-1,-1.491543320E1,5.788762207E0
4.038842333E0,-7.024891663E-1,-1.554008423E1,5.213209076E0
4.048872333E0,-1.019829254E0,-1.544368469E1,4.809947662E0
4.058901333E0,-2.164049835E0,-1.310285248E1,2.705324249E0
4.068930333E0,-1.844165039E0,-1.112321915E1,3.049757996E0
4.078959333E0,-8.907975769E-1,-1.152064270E1,4.864284668E0
4.088988333E0,8.062234497E-1,-1.145492935E1,5.133275299E0
4.099018333E0,1.871258698E0,-9.124425659E0,3.919748840E0
4.109048208E0,1.519190826E0,-6.677913208E0,2.277513885E0
4.119077208E0,-1.631607056E-1,-5.095703430E0,1.948797455E0
4.129106208E0,-1.528920593E0,-4.795128479E0,2.937341766E0
4.139136208E0,-1.869612122E0,-5.485941925E0,3.428021393E0
4.149165208E0,-2.343227234E0,-5.976022797E0,2.187251587E0
4.159194208E0,-1.968706055E0,-6.916666718E0,1.396146698E0
4.169223208E0,-2.853516083E0,-7.208859100E0,1.836830292E0
4.179252208E0,-3.960314484E0,-8.200546875E0,3.311862946E0
4.189282208E0,-3.570225677E0,-8.443791046E0,4.330644379E0
4.199311208E0,-1.566642151E0,-8.367449799E0,4.353846130E0
4.209340208E0,2.224374390E-1,-7.712861023E0,3.879332886E0
4.219369208E0,1.339564362E0,-6.768624573E0,3.435954895E0
4.229398208E0,1.156495056E0,-6.240373077E0,3.493135986E0
4.239428208E0,-7.821235657E-1,-6.052813110E0,3.285966797E0
4.249457208E0,-2.304308167E0,-5.845943298E0,2.969225464E0
4.259486208E0,-3.052901459E0,-6.062393188E0,2.833008728E0
4.269515208E0,-3.134032745E0,-6.270310822E0,3.017724609E0
4.279544208E0,-3.055745544E0,-6.634204102E0,3.094514923E0
4.289574208E0,-3.091670837E0,-6.310876465E0,2.949316864E0
4.299603208E0,-3.184178467E0,-5.234315186E0,2.561623077E0
4.309632208E0,-2.287842407E0,-4.408332825E0,1.140777740E0
4.319661208E0,-3.353027344E-1,-5.648054810E0,-6.159690857E-1
4.329691208E0,1.169817352E0,-7.484585724E0,-1.872605896E-1
4.339720208E0,1.069076843E0,-7.711813202E0,1.731150055E0
4.349749208E0,1.855990448E0,-9.521400146E0,3.804787903E0
4.359778208E0,1.256636810E0,-1.146675476E1,4.218527527E0
4.369807208E0,-7.849676514E-1,-1.079914307E1,4.157304840E0
4.379837208E0,-1.994302826E0,-1.124237137E1,3.273842010E0
4.389866208E0,-1.923799438E0,-1.292921356E1,2.623594208E0
4.399895208E0,-3.360511780E0,-1.281051041E1,2.372266846E0
4.409924208E0,-3.383414154E0,-1.282877243E1,2.886896667E0
4.419953208E0,-3.954326935E0,-1.226549377E1,1.454375610E0
4.429983208E0,-3.393143921E0,-1.194770462E1,1.485510864E0
4.440012208E0,-2.198927307E0,-1.295196625E1,2.209555206E0
4.450041208E0,1.204545135E0,-1.416683990E1,1.914518738E0
4.460070208E0,3.534150696E-1,-1.296783325E1,5.415737915E-1
4.470100208E0,-1.350791016E0,-1.120390137E1,1.062789917E-2
4.480129208E0,-2.149679718E0,-1.061472656E1,-5.376818848E-1
4.490158208E0,-1.492396545E0,-9.444609833E0,4.599934387E-1
4.500187208E0,-8.860075378E-1,-8.106692047E0,1.903890839E0
4.510216208E0,-1.225052490E0,-5.743107147E0,2.018103333E0
4.520246208E0,-1.211730194E0,-3.954626312E0,9.665400696E-1
4.530275208E0,-1.330283661E0,-4.712051239E0,6.565347290E-1
4.540304208E0,-1.432071991E0,-5.985602875E0,1.938618622E0
4.550333208E0,-1.261726227E0,-6.098318481E0,3.260819092E0
4.560363208E0,-2.169738007E0,-4.112996979E0,4.858446808E0
4.570392208E0,-9.996212769E-1,-5.472619629E0,3.669319611E0
4.580421208E0,4.550537109E-1,-8.098159790E0,1.907034302E0
4.590450208E0,-2.758164368E0,-5.302273865E0,3.392395477E0
4.600479208E0,-2.500849457E0,-1.106528961E1,2.973117371E0
4.610509208E0,-1.686991882E-1,-1.627071487E1,6.406677246E-2
4.620538208E0,4.357887726E0,-1.821367447E1,-5.517526245E-1
4.630567208E0,4.300556946E0,-1.823612778E1,-1.876946869E0
4.640596208E0,1.804347839E0,-1.674447968E1,-2.521656189E0
4.650625208E0,-5.198689270E-1,-1.483939133E1,-2.084714813E0
4.660655208E0,-9.412426758E-1,-1.388153320E1,-1.433119812E0
4.670684208E0,-9.696835327E-1,-1.363110397E1,-1.035396881E0
4.680713208E0,-9.331594849E-1,-1.222926910E1,-7.702981567E-1
4.690742208E0,-8.560697937E-1,-1.155222702E1,-2.406994629E-1
