"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.373177667E0,-4.952321202E-2,4.385663569E-2,1.837891713E-2
3.383207667E0,-3.249979019E-2,2.447439171E-2,2.352920547E-2
3.393237667E0,6.752272137E-3,-5.650752224E-3,3.238341585E-2
3.403267667E0,6.006526574E-2,-4.582790285E-2,3.677799925E-2
3.413297667E0,1.220016032E-1,-9.085264057E-2,3.307780251E-2
3.423327667E0,1.729797423E-1,-1.311854422E-1,3.149649501E-2
3.433357667E0,1.965292841E-1,-1.390039474E-1,2.423006110E-2
3.443387667E0,1.652048826E-1,-1.854331791E-1,-5.893251300E-2
3.453417667E0,1.662855893E-1,-1.065202579E-1,-9.449078143E-2
3.463447667E0,1.761398613E-1,-4.843016621E-3,-4.572777078E-3
3.473477667E0,8.954823762E-2,-1.803525165E-2,3.183370084E-2
3.483507667E0,-1.825355366E-2,-1.360551827E-2,5.412963405E-2
3.493537667E0,-6.236935034E-2,1.933831722E-2,5.913664401E-2
3.503567667E0,-6.002036482E-2,5.100473017E-2,5.829149485E-2
3.513597667E0,-4.651254416E-2,7.593964040E-2,5.184904113E-2
3.523627667E0,-3.883228451E-2,1.076875180E-1,3.686800599E-2
3.533657667E0,-4.542174190E-2,1.276774704E-1,2.627554908E-2
3.543687667E0,-6.112344563E-2,1.343887597E-1,2.201742306E-2
3.553717667E0,-8.393234760E-2,1.380316913E-1,1.775450073E-2
3.563747667E0,-9.804011136E-2,1.346364766E-1,1.964587346E-2
3.573777667E0,-1.000380144E-1,1.300055087E-1,1.501170732E-2
3.583807667E0,-9.818531573E-2,1.293646246E-1,1.498273481E-2
3.593837667E0,-1.034208238E-1,1.271390319E-1,1.831408218E-2
3.603867667E0,-1.111860052E-1,1.205204055E-1,1.801681705E-2
3.613897667E0,-1.150638312E-1,1.057638302E-1,2.817091905E-2
3.623927667E0,-1.063224226E-1,8.129656315E-2,3.817672282E-2
3.633957667E0,-8.912666142E-2,3.025042452E-2,4.447110742E-2
3.643987667E0,-6.839494407E-2,-3.706999868E-2,5.090015754E-2
3.654017667E0,-4.685476050E-2,-8.611371368E-2,4.988655820E-2
3.664047667E0,-3.413173929E-2,-9.709735960E-2,4.451948777E-2
3.674077667E0,-2.843150869E-2,-8.349260688E-2,3.629165143E-2
3.684107667E0,-2.707454003E-2,-6.551072747E-2,3.000229970E-2
3.694137667E0,-3.347251564E-2,-2.627437189E-2,1.885936782E-2
3.704167667E0,-3.459893167E-2,4.527011886E-2,7.807283197E-3
3.714197667E0,-2.532074228E-2,9.948728234E-2,1.072415151E-3
3.724227667E0,-1.017818321E-2,1.148071364E-1,-1.265645493E-3
3.734257667E0,-6.832719781E-3,1.128166914E-1,3.534169402E-3
3.744287667E0,-1.024534274E-2,8.954531699E-2,9.057733230E-3
3.754317667E0,-3.785912693E-2,6.873297691E-2,1.585332304E-2
