"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.009020125E0,-8.303115845E0,-3.636634827E1,-3.072851562E1
3.019049125E0,-8.244888306E0,-3.649792480E1,-3.055166626E1
3.029079125E0,-8.703628540E0,-3.633908081E1,-3.064175415E1
3.039109125E0,-8.639541626E0,-3.660673523E1,-3.088412476E1
3.049138125E0,-8.458511353E0,-3.635614014E1,-3.090573120E1
3.059168125E0,-8.619277954E0,-3.665536499E1,-3.045187378E1
3.069198125E0,-8.407546997E0,-3.682521057E1,-3.028668213E1
3.079228125E0,-8.626220703E0,-3.677070618E1,-3.040444946E1
3.089257125E0,-8.556991577E0,-3.697782898E1,-3.032049561E1
3.099287125E0,-8.688964844E0,-3.685978699E1,-3.000903320E1
3.109317125E0,-8.753067017E0,-3.690792847E1,-2.965545654E1
3.119346125E0,-8.442764282E0,-3.724189758E1,-3.004156494E1
3.129376125E0,-8.457611084E0,-3.727496338E1,-2.982968140E1
3.139406125E0,-8.640502930E0,-3.697190857E1,-2.974136353E1
3.149435125E0,-8.491836548E0,-3.707983398E1,-2.971377563E1
3.159465125E0,-8.469223022E0,-3.696452332E1,-2.965054321E1
3.169495125E0,-8.756408691E0,-3.696592712E1,-3.003988647E1
3.179525125E0,-8.625213623E0,-3.664781189E1,-2.993527222E1
3.189554125E0,-8.659255981E0,-3.654074097E1,-2.990838623E1
3.199584125E0,-8.774200439E0,-3.641586304E1,-3.036538696E1
3.209614125E0,-8.783950806E0,-3.638928223E1,-3.072058105E1
3.219643125E0,-8.751998901E0,-3.649844360E1,-3.082412720E1
3.229673125E0,-8.517471313E0,-3.632748413E1,-3.092611694E1
3.239703125E0,-8.533096313E0,-3.616641235E1,-3.099795532E1
3.249732125E0,-8.408737183E0,-3.615841675E1,-3.106771851E1
3.259762125E0,-8.171096802E0,-3.625064087E1,-3.103353882E1
3.269792125E0,-8.486160278E0,-3.631100464E1,-3.115463257E1
3.279821125E0,-8.414413452E0,-3.655589294E1,-3.117471313E1
3.289851125E0,-8.518554688E0,-3.643988037E1,-3.116583252E1
3.299881125E0,-8.510238647E0,-3.637699890E1,-3.105731201E1
3.309911125E0,-8.309738159E0,-3.645028687E1,-3.032794189E1
3.319940125E0,-8.363723755E0,-3.642561340E1,-3.042230225E1
3.329970125E0,-8.101776123E0,-3.646536255E1,-3.052288818E1
3.340000125E0,-8.083984375E0,-3.669412231E1,-3.023516846E1
3.350029125E0,-8.071334839E0,-3.683775330E1,-3.004165649E1
3.360059125E0,-8.269409180E0,-3.702851868E1,-2.977429199E1
3.370089125E0,-8.635574341E0,-3.686909485E1,-3.004431152E1
3.380118125E0,-9.059280396E0,-3.651553345E1,-2.983212280E1
3.390148125E0,-9.496185303E0,-3.647895813E1,-2.976388550E1
3.400178125E0,-9.691711426E0,-3.632191467E1,-3.000930786E1
3.410207125E0,-1.030592346E1,-3.613069153E1,-3.011935425E1
3.420237125E0,-1.076446533E1,-3.602891541E1,-3.050634766E1
3.430267125E0,-1.080133057E1,-3.607339478E1,-3.005603027E1
3.440297125E0,-1.068191528E1,-3.594760132E1,-3.049707031E1
3.450326125E0,-1.059617615E1,-3.564282227E1,-3.018414307E1
3.460356125E0,-1.076840210E1,-3.563218689E1,-3.008792114E1
3.470386125E0,-1.024012756E1,-3.584577942E1,-3.029153442E1
