id,Run3,distance,angle,Z_1
,Run3,657,127.349349044672,158.98600769043
,Run3,658,127.349349044672,159.089004516602
,Run3,659,127.349349044672,159.070007324219
,Run3,660,127.349349044672,159.015014648438
,Run3,661,127.349349044672,158.981002807617
,Run3,662,127.349349044672,158.944000244141
,Run3,663,127.349349044672,159.164001464844
,Run3,664,127.349349044672,158.850006103516
,Run3,665,127.349349044672,158.880004882812
,Run3,666,127.349349044672,159.001007080078
,Run3,667,127.349349044672,158.867004394531
,Run3,668,127.349349044672,158.896011352539
,Run3,669,127.349349044672,158.771011352539
,Run3,670,127.349349044672,158.801010131836
,Run3,671,127.349349044672,158.795013427734
,Run3,672,127.349349044672,158.731002807617
,Run3,673,127.349349044672,158.752014160156
,Run3,674,127.349349044672,158.738006591797
,Run3,675,127.349349044672,158.730010986328
,Run3,676,127.349349044672,158.694000244141
,Run3,677,127.349349044672,158.702011108398
,Run3,678,127.349349044672,158.894012451172
,Run3,679,127.349349044672,158.703002929688
,Run3,680,127.349349044672,158.674011230469
,Run3,681,127.349349044672,158.75700378418
,Run3,682,127.349349044672,158.767013549805
,Run3,683,127.349349044672,158.787002563477
,Run3,684,127.349349044672,158.808013916016
,Run3,685,127.349349044672,158.744003295898
,Run3,686,127.349349044672,158.859008789062
,Run3,687,127.349349044672,158.832000732422
,Run3,688,127.349349044672,158.735000610352
,Run3,689,127.349349044672,158.735000610352
,Run3,690,127.349349044672,158.742004394531
,Run3,691,127.349349044672,158.90901184082
,Run3,692,127.349349044672,158.936004638672
,Run3,693,127.349349044672,158.945007324219
,Run3,694,127.349349044672,158.945007324219
,Run3,695,127.349349044672,158.778015136719
,Run3,696,127.349349044672,158.968002319336
,Run3,697,127.349349044672,158.787002563477
,Run3,698,127.349349044672,158.673004150391
,Run3,699,127.349349044672,158.673004150391
,Run3,700,127.349349044672,158.673004150391
,Run3,701,127.349349044672,158.743011474609
,Run3,702,127.349349044672,158.716003417969
,Run3,703,127.349349044672,158.580001831055
,Run3,704,127.349349044672,158.580001831055
,Run3,705,127.349349044672,158.554000854492
,Run3,706,127.349349044672,158.655014038086
,Run3,707,127.349349044672,158.553009033203
,Run3,708,127.349349044672,158.398010253906
,Run3,709,127.349349044672,158.511001586914
,Run3,710,127.349349044672,158.464004516602
,Run3,711,127.349349044672,158.634002685547
,Run3,712,127.349349044672,158.516006469727
,Run3,713,127.349349044672,158.399002075195
,Run3,714,127.349349044672,158.426010131836
,Run3,715,127.349349044672,158.427001953125
,Run3,716,127.349349044672,158.376007080078
,Run3,717,127.349349044672,158.467010498047
,Run3,718,127.349349044672,158.377014160156
,Run3,719,127.349349044672,158.470001220703
,Run3,720,127.349349044672,158.445007324219
,Run3,721,127.349349044672,158.35400390625
,Run3,722,127.349349044672,158.396011352539
,Run3,723,127.349349044672,158.327011108398
,Run3,724,127.349349044672,158.368011474609
,Run3,725,127.349349044672,158.469009399414
,Run3,726,127.349349044672,158.317001342773
,Run3,727,127.349349044672,158.310012817383
,Run3,728,127.349349044672,158.268005371094
,Run3,729,127.349349044672,158.317001342773
,Run3,730,127.349349044672,158.313003540039
,Run3,731,127.349349044672,158.348007202148
,Run3,732,127.349349044672,158.436004638672
,Run3,733,127.349349044672,158.311004638672
,Run3,734,127.349349044672,158.391006469727
,Run3,735,127.349349044672,158.412002563477
,Run3,736,127.349349044672,158.295013427734
,Run3,737,127.349349044672,158.450012207031
,Run3,738,127.349349044672,158.31201171875
,Run3,739,127.349349044672,158.448013305664
,Run3,740,127.349349044672,158.231002807617
,Run3,741,127.349349044672,158.314010620117
,Run3,742,127.349349044672,158.341003417969
,Run3,743,127.349349044672,158.267013549805
,Run3,744,127.349349044672,158.329010009766
,Run3,745,127.349349044672,158.338012695312
,Run3,746,127.349349044672,158.323013305664
,Run3,747,127.349349044672,158.323013305664
,Run3,748,127.349349044672,158.277008056641
,Run3,749,127.349349044672,158.22900390625
,Run3,750,127.349349044672,158.349014282227
,Run3,751,127.349349044672,158.342010498047
,Run3,752,127.349349044672,158.342010498047
,Run3,753,127.349349044672,158.261001586914
,Run3,754,127.349349044672,158.211013793945
,Run3,755,127.349349044672,158.271011352539
,Run3,756,127.349349044672,158.275009155273
,Run3,757,127.349349044672,158.275009155273
,Run3,758,127.349349044672,158.278015136719
,Run3,759,127.349349044672,158.268005371094
,Run3,760,127.349349044672,158.249008178711
,Run3,761,127.349349044672,158.285003662109
,Run3,762,127.349349044672,158.285003662109
,Run3,763,127.349349044672,158.275009155273
,Run3,764,120.068582821727,158.262008666992
,Run3,765,120.068582821727,158.249008178711
,Run3,766,120.068582821727,158.289001464844
,Run3,767,120.068582821727,158.362014770508
,Run3,768,120.068582821727,158.292007446289
,Run3,769,120.068582821727,158.292007446289
,Run3,770,120.068582821727,158.282012939453
,Run3,771,120.068582821727,158.3330078125
,Run3,772,120.068582821727,158.269012451172
,Run3,773,120.068582821727,158.302001953125
,Run3,774,120.068582821727,158.311004638672
,Run3,775,120.068582821727,158.282012939453
,Run3,776,120.068582821727,158.302001953125
,Run3,777,120.068582821727,158.345001220703
,Run3,778,120.068582821727,158.31201171875
,Run3,779,120.068582821727,158.384002685547
,Run3,780,120.068582821727,158.344009399414
,Run3,781,120.068582821727,158.439010620117
,Run3,782,120.068582821727,158.408004760742
,Run3,783,120.068582821727,158.408004760742
,Run3,784,120.068582821727,158.339004516602
,Run3,785,120.068582821727,158.393005371094
,Run3,786,120.068582821727,158.386001586914
,Run3,787,120.068582821727,158.369003295898
,Run3,788,120.068582821727,158.36100769043
,Run3,789,120.068582821727,158.367004394531
,Run3,790,120.068582821727,158.311004638672
,Run3,791,120.068582821727,158.311004638672
,Run3,792,120.068582821727,158.365005493164
,Run3,793,120.068582821727,158.320007324219
,Run3,794,120.068582821727,158.369003295898
,Run3,795,120.068582821727,158.286010742188
,Run3,796,120.068582821727,158.303009033203
,Run3,797,120.068582821727,158.174011230469
,Run3,798,120.068582821727,158.260009765625
,Run3,799,120.068582821727,158.158004760742
,Run3,800,120.068582821727,158.22900390625
,Run3,801,120.068582821727,158.119003295898
,Run3,802,120.068582821727,158.165008544922
,Run3,803,120.068582821727,158.171005249023
,Run3,804,120.068582821727,158.366012573242
,Run3,805,120.068582821727,158.259002685547
,Run3,806,120.068582821727,158.288009643555
,Run3,807,120.068582821727,158.230010986328
,Run3,808,120.068582821727,158.251007080078
,Run3,809,120.068582821727,158.306015014648
,Run3,810,120.068582821727,158.31201171875
,Run3,811,120.068582821727,158.335006713867
,Run3,812,120.068582821727,158.336013793945
,Run3,813,120.068582821727,158.336013793945
,Run3,814,120.068582821727,158.373001098633
,Run3,815,120.068582821727,158.23600769043
,Run3,816,120.068582821727,158.323013305664
,Run3,817,120.068582821727,158.277008056641
,Run3,818,120.068582821727,158.253005981445
,Run3,819,120.068582821727,158.205001831055
,Run3,820,120.068582821727,158.248001098633
,Run3,821,120.068582821727,158.248001098633
,Run3,822,120.068582821727,158.231002807617
,Run3,823,120.068582821727,158.330001831055
,Run3,824,120.068582821727,158.380004882812
,Run3,825,120.068582821727,158.327011108398
,Run3,826,120.068582821727,158.374008178711
,Run3,827,120.068582821727,158.321014404297
,Run3,828,120.068582821727,158.394012451172
,Run3,829,120.068582821727,158.377014160156
,Run3,830,120.068582821727,158.428009033203
,Run3,831,120.068582821727,158.372009277344
,Run3,832,120.068582821727,158.417007446289
,Run3,833,120.068582821727,158.327011108398
,Run3,834,120.068582821727,158.369003295898
,Run3,835,120.068582821727,158.369003295898
,Run3,836,120.068582821727,158.43000793457
,Run3,837,120.068582821727,158.412002563477
,Run3,838,120.068582821727,158.446014404297
,Run3,839,120.068582821727,158.45100402832
,Run3,840,120.068582821727,158.47200012207
,Run3,841,120.068582821727,158.47200012207
,Run3,842,120.068582821727,158.524002075195
,Run3,843,120.068582821727,158.524002075195
,Run3,844,120.068582821727,158.538009643555
,Run3,845,120.068582821727,158.551010131836
,Run3,846,120.068582821727,158.566009521484
,Run3,847,119.475889003409,158.577011108398
,Run3,848,119.475889003409,158.579010009766
,Run3,849,119.475889003409,158.542007446289
,Run3,850,119.475889003409,158.596008300781
,Run3,851,119.475889003409,158.677001953125
,Run3,852,119.475889003409,158.613006591797
,Run3,853,119.475889003409,158.610000610352
,Run3,854,119.475889003409,158.588012695312
,Run3,855,119.475889003409,158.674011230469
,Run3,856,119.475889003409,158.620010375977
,Run3,857,119.475889003409,158.642013549805
,Run3,858,119.475889003409,158.523010253906
,Run3,859,119.475889003409,158.566009521484
,Run3,860,119.475889003409,158.511001586914
,Run3,861,119.475889003409,158.669006347656
,Run3,862,119.475889003409,158.544006347656
,Run3,863,119.475889003409,158.667007446289
,Run3,864,119.475889003409,158.702011108398
,Run3,865,119.475889003409,158.665008544922
,Run3,866,119.475889003409,158.665008544922
,Run3,867,119.475889003409,158.589004516602
,Run3,868,119.475889003409,158.564010620117
,Run3,869,119.475889003409,158.528015136719
,Run3,870,119.475889003409,158.542007446289
,Run3,871,119.475889003409,158.573013305664
,Run3,872,119.475889003409,158.782012939453
,Run3,873,119.475889003409,158.613006591797
,Run3,874,119.475889003409,158.613006591797
,Run3,875,119.475889003409,158.586013793945
,Run3,876,119.475889003409,158.587005615234
,Run3,877,119.475889003409,158.603012084961
,Run3,878,119.475889003409,158.620010375977
,Run3,879,119.475889003409,158.615005493164
,Run3,880,119.475889003409,158.631011962891
,Run3,881,119.475889003409,158.595001220703
,Run3,882,119.475889003409,158.613006591797
,Run3,883,119.475889003409,158.605010986328
,Run3,884,119.475889003409,158.610000610352
,Run3,885,119.475889003409,158.610000610352
,Run3,886,119.475889003409,158.631011962891
,Run3,887,119.475889003409,158.618011474609
,Run3,888,119.475889003409,158.625
,Run3,889,119.475889003409,158.605010986328
,Run3,890,119.475889003409,158.616012573242
,Run3,891,119.475889003409,158.619003295898
,Run3,892,119.475889003409,158.623001098633
,Run3,893,119.475889003409,158.633010864258
,Run3,894,119.475889003409,158.650009155273
,Run3,895,119.475889003409,158.640014648438
,Run3,896,119.475889003409,158.645004272461
,Run3,897,119.475889003409,158.633010864258
,Run3,898,119.475889003409,158.640014648438
,Run3,899,119.475889003409,158.65901184082
,Run3,900,119.475889003409,158.630004882812
,Run3,901,119.475889003409,158.638000488281
,Run3,902,119.475889003409,158.654006958008
,Run3,903,119.475889003409,158.649002075195
,Run3,904,119.475889003409,158.662002563477
,Run3,905,119.475889003409,158.641006469727
,Run3,906,119.475889003409,158.652008056641
,Run3,907,119.475889003409,158.655014038086
,Run3,908,119.475889003409,158.647003173828
,Run3,909,119.475889003409,158.677001953125
,Run3,910,119.475889003409,158.649002075195
,Run3,911,119.475889003409,158.662002563477
,Run3,912,119.475889003409,158.662002563477
,Run3,913,119.475889003409,158.644012451172
,Run3,914,119.475889003409,158.660003662109
,Run3,915,119.475889003409,158.65901184082
,Run3,916,119.475889003409,158.648010253906
,Run3,917,119.475889003409,158.674011230469
,Run3,918,119.475889003409,158.667007446289
,Run3,919,119.475889003409,158.665008544922
,Run3,920,119.475889003409,158.665008544922
,Run3,921,119.475889003409,158.655014038086
,Run3,922,119.475889003409,158.675003051758
,Run3,923,119.475889003409,158.672012329102
,Run3,924,119.475889003409,158.686004638672
,Run3,925,119.475889003409,158.686004638672
,Run3,926,119.475889003409,158.719009399414
,Run3,927,119.475889003409,158.705001831055
,Run3,928,119.475889003409,158.707000732422
,Run3,929,119.475889003409,158.716003417969
,Run3,930,119.475889003409,158.72900390625
,Run3,931,119.475889003409,158.720001220703
,Run3,932,119.475889003409,158.733001708984
,Run3,933,119.475889003409,158.731002807617
,Run3,934,119.475889003409,158.746002197266
,Run3,935,119.475889003409,158.746002197266
,Run3,936,119.475889003409,158.745010375977
,Run3,937,119.475889003409,158.745010375977
,Run3,938,119.475889003409,158.728012084961
,Run3,939,119.475889003409,158.764007568359
,Run3,940,119.475889003409,158.776000976562
,Run3,941,119.475889003409,158.748001098633
,Run3,942,119.475889003409,158.776000976562
,Run3,943,119.475889003409,158.776000976562
,Run3,944,119.475889003409,158.751007080078
,Run3,945,119.475889003409,158.762008666992
,Run3,946,118.460175998793,158.754013061523
,Run3,947,118.460175998793,158.764007568359
,Run3,948,118.460175998793,158.773010253906
,Run3,949,118.460175998793,158.783004760742
,Run3,950,118.460175998793,158.787002563477
,Run3,951,118.460175998793,158.787002563477
,Run3,952,118.460175998793,158.803009033203
,Run3,953,118.460175998793,158.788009643555
,Run3,954,118.460175998793,158.802001953125
,Run3,955,118.460175998793,158.810012817383
,Run3,956,118.460175998793,158.821014404297
,Run3,957,118.460175998793,158.821014404297
,Run3,958,118.460175998793,158.814010620117
,Run3,959,118.460175998793,158.814010620117
,Run3,960,118.460175998793,158.799011230469
,Run3,961,118.460175998793,158.802001953125
,Run3,962,118.460175998793,158.815002441406
,Run3,963,118.460175998793,158.836013793945
,Run3,964,118.460175998793,158.824005126953
,Run3,965,118.460175998793,158.81201171875
,Run3,966,118.460175998793,158.810012817383
,Run3,967,118.460175998793,158.790008544922
,Run3,968,118.460175998793,158.790008544922
,Run3,969,118.460175998793,158.775009155273
,Run3,970,118.460175998793,158.78401184082
,Run3,971,118.460175998793,158.787002563477
,Run3,972,118.460175998793,158.778015136719
,Run3,973,118.460175998793,158.770004272461
,Run3,974,118.460175998793,158.781005859375
,Run3,975,118.460175998793,158.785003662109
,Run3,976,118.460175998793,158.785003662109
,Run3,977,118.460175998793,158.795013427734
,Run3,978,118.460175998793,158.794006347656
,Run3,979,118.460175998793,158.807006835938
,Run3,980,118.460175998793,158.818008422852
,Run3,981,118.460175998793,158.835006713867
,Run3,982,118.460175998793,158.82600402832
,Run3,983,118.460175998793,158.843002319336
,Run3,984,118.460175998793,158.831008911133
,Run3,985,118.460175998793,158.841003417969
,Run3,986,118.460175998793,158.853012084961
,Run3,987,118.460175998793,158.848007202148
,Run3,988,118.460175998793,158.886001586914
,Run3,989,118.460175998793,158.897003173828
,Run3,990,118.460175998793,158.88200378418
,Run3,991,118.460175998793,158.887008666992
,Run3,992,118.460175998793,158.898010253906
,Run3,993,118.460175998793,158.898010253906
,Run3,994,118.460175998793,158.881011962891
,Run3,995,118.460175998793,158.911010742188
,Run3,996,118.460175998793,158.876007080078
,Run3,997,118.460175998793,158.896011352539
,Run3,998,118.460175998793,158.914001464844
,Run3,999,118.460175998793,158.926010131836
,Run3,1000,118.460175998793,158.913009643555
,Run3,1001,118.460175998793,158.913009643555
,Run3,1002,118.460175998793,158.920013427734
,Run3,1003,118.460175998793,158.941009521484
,Run3,1004,118.460175998793,158.950012207031
,Run3,1005,118.460175998793,158.927001953125
,Run3,1006,118.460175998793,158.913009643555
,Run3,1007,118.460175998793,158.944000244141
,Run3,1008,118.460175998793,158.931015014648
,Run3,1009,118.460175998793,158.870010375977
,Run3,1010,118.460175998793,158.902008056641
,Run3,1011,118.460175998793,158.863006591797
,Run3,1012,118.460175998793,158.915008544922
,Run3,1013,118.460175998793,158.885009765625
,Run3,1014,118.460175998793,158.927001953125
,Run3,1015,118.460175998793,158.898010253906
,Run3,1016,118.460175998793,158.934005737305
,Run3,1017,118.460175998793,158.881011962891
,Run3,1018,118.460175998793,158.917007446289
,Run3,1019,118.460175998793,158.914001464844
,Run3,1020,118.460175998793,158.943008422852
,Run3,1021,118.460175998793,158.918014526367
,Run3,1022,118.460175998793,158.957000732422
,Run3,1023,118.460175998793,158.923004150391
,Run3,1024,118.460175998793,158.985000610352
,Run3,1025,118.460175998793,158.927001953125
,Run3,1026,118.460175998793,158.975006103516
,Run3,1027,118.460175998793,158.974014282227
,Run3,1028,118.460175998793,158.968002319336
,Run3,1029,118.460175998793,158.999008178711
,Run3,1030,118.460175998793,158.983001708984
,Run3,1031,118.460175998793,159.006011962891
,Run3,1032,118.460175998793,158.996002197266
,Run3,1033,118.460175998793,158.999008178711
,Run3,1034,118.460175998793,158.955001831055
,Run3,1035,118.460175998793,158.955001831055
,Run3,1036,118.460175998793,158.96501159668
,Run3,1037,118.460175998793,158.977005004883
,Run3,1038,118.460175998793,158.97900390625
,Run3,1039,118.460175998793,158.980010986328
,Run3,1040,118.460175998793,158.984008789062
,Run3,1041,118.460175998793,159
,Run3,1042,118.460175998793,158.967010498047
,Run3,1043,118.460175998793,158.989013671875
,Run3,1044,118.460175998793,159.002014160156
,Run3,1045,118.460175998793,159.009002685547
,Run3,1046,118.460175998793,159.016006469727
,Run3,1047,118.460175998793,159.011001586914
,Run3,1048,118.460175998793,159.00700378418
,Run3,1049,118.460175998793,159.004013061523
,Run3,1050,118.460175998793,159.004013061523
,Run3,1051,118.460175998793,158.990005493164
,Run3,1052,118.460175998793,159.010009765625
,Run3,1053,118.460175998793,158.973007202148
,Run3,1054,118.460175998793,159.026000976562
,Run3,1055,118.460175998793,159.001007080078
,Run3,1056,118.460175998793,159.043014526367
,Run3,1057,118.460175998793,159.049011230469
,Run3,1058,118.460175998793,159.078002929688
,Run3,1059,118.460175998793,159.080001831055
,Run3,1060,118.460175998793,159.091003417969
,Run3,1061,118.460175998793,159.235000610352
,Run3,1062,118.460175998793,159.107009887695
,Run3,1063,118.460175998793,159.073013305664
,Run3,1064,118.460175998793,159.09001159668
,Run3,1065,118.460175998793,159.054000854492
,Run3,1066,118.460175998793,159.095001220703
,Run3,1067,118.460175998793,159.178009033203
,Run3,1068,118.460175998793,159.131011962891
,Run3,1069,118.460175998793,159.10400390625
,Run3,1070,118.460175998793,159.096008300781
,Run3,1071,118.460175998793,159.10400390625
,Run3,1072,118.460175998793,159.145004272461
,Run3,1073,118.460175998793,159.165008544922
,Run3,1074,118.460175998793,159.149002075195
,Run3,1075,118.460175998793,159.149002075195
,Run3,1076,118.460175998793,159.116012573242
,Run3,1077,118.460175998793,159.150009155273
,Run3,1078,118.460175998793,159.139007568359
,Run3,1079,118.460175998793,159.148010253906
,Run3,1080,118.460175998793,159.157012939453
,Run3,1081,118.460175998793,159.196014404297
,Run3,1082,118.460175998793,159.203002929688
,Run3,1083,118.460175998793,159.270004272461
,Run3,1084,118.460175998793,159.292007446289
,Run3,1085,118.460175998793,159.346008300781
,Run3,1086,118.460175998793,159.254013061523
,Run3,1087,118.460175998793,159.21501159668
,Run3,1088,118.460175998793,159.191009521484
,Run3,1089,118.460175998793,159.249008178711
,Run3,1090,118.460175998793,159.28401184082
,Run3,1091,118.460175998793,159.355010986328
,Run3,1092,118.460175998793,159.355010986328
,Run3,1093,118.460175998793,159.28401184082
,Run3,1094,118.460175998793,159.293014526367
,Run3,1095,118.460175998793,159.249008178711
,Run3,1096,118.460175998793,159.264007568359
,Run3,1097,118.460175998793,159.209014892578
,Run3,1098,118.460175998793,159.242004394531
,Run3,1099,118.460175998793,159.218002319336
,Run3,1100,115.083594006081,159.218002319336
,Run3,1101,115.083594006081,159.131011962891
,Run3,1102,115.083594006081,159.195007324219
,Run3,1103,115.083594006081,159.214004516602
,Run3,1104,115.083594006081,159.220001220703
,Run3,1105,115.083594006081,159.308013916016
,Run3,1106,115.083594006081,159.34700012207
,Run3,1107,115.083594006081,159.345001220703
,Run3,1108,115.083594006081,159.334014892578
,Run3,1109,115.083594006081,159.343002319336
,Run3,1110,115.083594006081,159.362014770508
,Run3,1111,115.083594006081,159.369003295898
,Run3,1112,115.083594006081,159.386001586914
,Run3,1113,115.083594006081,159.439010620117
,Run3,1114,115.083594006081,159.466003417969
,Run3,1115,115.083594006081,159.617004394531
,Run3,1116,115.083594006081,159.464004516602
,Run3,1117,115.083594006081,159.422012329102
,Run3,1118,115.083594006081,159.391006469727
,Run3,1119,115.083594006081,159.423004150391
,Run3,1120,115.083594006081,159.427001953125
,Run3,1121,115.083594006081,159.427001953125
,Run3,1122,115.083594006081,159.36100769043
,Run3,1123,115.083594006081,159.362014770508
,Run3,1124,115.083594006081,159.394012451172
,Run3,1125,115.083594006081,159.413009643555
,Run3,1126,115.083594006081,159.378005981445
,Run3,1127,115.083594006081,159.398010253906
,Run3,1128,115.083594006081,159.392013549805
,Run3,1129,115.083594006081,159.385009765625
,Run3,1130,115.083594006081,159.408004760742
,Run3,1131,115.083594006081,159.38200378418
,Run3,1132,115.083594006081,159.403015136719
,Run3,1133,115.083594006081,159.399002075195
,Run3,1134,115.083594006081,159.400009155273
,Run3,1135,115.083594006081,159.414001464844
,Run3,1136,115.083594006081,159.40901184082
,Run3,1137,115.083594006081,159.415008544922
,Run3,1138,115.083594006081,159.390014648438
,Run3,1139,115.083594006081,159.417007446289
,Run3,1140,115.083594006081,159.436004638672
,Run3,1141,115.083594006081,159.431015014648
,Run3,1142,115.083594006081,159.413009643555
,Run3,1143,115.083594006081,159.413009643555
,Run3,1144,115.083594006081,159.418014526367
,Run3,1145,115.083594006081,159.442001342773
,Run3,1146,115.083594006081,159.399002075195
,Run3,1147,115.083594006081,159.444000244141
,Run3,1148,115.083594006081,159.445007324219
,Run3,1149,115.083594006081,159.462005615234
,Run3,1150,115.083594006081,159.46501159668
,Run3,1151,115.083594006081,159.456008911133
,Run3,1152,115.083594006081,159.493011474609
,Run3,1153,115.083594006081,159.482009887695
,Run3,1154,115.083594006081,159.505004882812
,Run3,1155,115.083594006081,159.467010498047
,Run3,1156,115.083594006081,159.477005004883
,Run3,1157,115.083594006081,159.510009765625
,Run3,1158,115.083594006081,159.492004394531
,Run3,1159,115.083594006081,159.510009765625
,Run3,1160,115.083594006081,159.528015136719
,Run3,1161,115.083594006081,159.509002685547
,Run3,1162,115.083594006081,159.517013549805
,Run3,1163,115.083594006081,159.490005493164
,Run3,1164,115.083594006081,159.490005493164
,Run3,1165,115.083594006081,159.484008789062
,Run3,1166,115.083594006081,159.501007080078
,Run3,1167,115.083594006081,159.502014160156
,Run3,1168,115.083594006081,159.514007568359
,Run3,1169,115.083594006081,159.515014648438
,Run3,1170,115.083594006081,159.471008300781
,Run3,1171,115.083594006081,159.467010498047
,Run3,1172,115.083594006081,159.431015014648
,Run3,1173,115.083594006081,159.454010009766
,Run3,1174,115.083594006081,159.431015014648
,Run3,1175,115.083594006081,159.468002319336
,Run3,1176,115.083594006081,159.490005493164
,Run3,1177,115.083594006081,159.481002807617
,Run3,1178,115.083594006081,159.47900390625
,Run3,1179,115.083594006081,159.478012084961
,Run3,1180,115.083594006081,159.489013671875
,Run3,1181,115.083594006081,159.488006591797
,Run3,1182,115.083594006081,159.515014648438
,Run3,1183,115.083594006081,159.511001586914
,Run3,1184,115.083594006081,159.533004760742
,Run3,1185,115.083594006081,159.533004760742
,Run3,1186,115.083594006081,159.514007568359
,Run3,1187,115.083594006081,159.546005249023
,Run3,1188,115.083594006081,159.571014404297
,Run3,1189,115.083594006081,159.561004638672
,Run3,1190,115.083594006081,159.57600402832
,Run3,1191,115.083594006081,159.601013183594
,Run3,1192,115.083594006081,159.591003417969
,Run3,1193,115.083594006081,159.564010620117
,Run3,1194,115.083594006081,159.625
,Run3,1195,115.083594006081,159.609008789062
,Run3,1196,115.083594006081,159.598007202148
,Run3,1197,115.083594006081,159.626007080078
,Run3,1198,111.399810132102,159.626007080078
,Run3,1199,111.399810132102,159.625
,Run3,1200,111.399810132102,159.61100769043
,Run3,1201,111.399810132102,159.628005981445
,Run3,1202,111.399810132102,159.622009277344
,Run3,1203,111.399810132102,159.619003295898
,Run3,1204,111.399810132102,159.624008178711
,Run3,1205,111.399810132102,159.642013549805
,Run3,1206,111.399810132102,159.624008178711
,Run3,1207,111.399810132102,159.616012573242
,Run3,1208,111.399810132102,159.638000488281
,Run3,1209,111.399810132102,159.624008178711
,Run3,1210,111.399810132102,159.566009521484
,Run3,1211,111.399810132102,159.627014160156
,Run3,1212,111.399810132102,159.636001586914
,Run3,1213,111.399810132102,159.640014648438
,Run3,1214,111.399810132102,159.65901184082
,Run3,1215,111.399810132102,159.650009155273
,Run3,1216,111.399810132102,159.676010131836
,Run3,1217,111.399810132102,159.648010253906
,Run3,1218,111.399810132102,159.654006958008
,Run3,1219,111.399810132102,159.68701171875
,Run3,1220,111.399810132102,159.655014038086
,Run3,1221,111.399810132102,159.672012329102
,Run3,1222,111.399810132102,159.698013305664
,Run3,1223,111.399810132102,159.661010742188
,Run3,1224,111.399810132102,159.661010742188
,Run3,1225,111.399810132102,159.638000488281
,Run3,1226,111.399810132102,159.652008056641
,Run3,1227,111.399810132102,159.654006958008
,Run3,1228,111.399810132102,159.609008789062
,Run3,1229,111.399810132102,159.622009277344
,Run3,1230,111.399810132102,159.613006591797
,Run3,1231,111.399810132102,159.582000732422
,Run3,1232,111.399810132102,159.584014892578
,Run3,1233,111.399810132102,159.608001708984
,Run3,1234,111.399810132102,159.588012695312
,Run3,1235,111.399810132102,159.619003295898
,Run3,1236,111.399810132102,159.626007080078
,Run3,1237,111.399810132102,159.648010253906
,Run3,1238,111.399810132102,159.648010253906
,Run3,1239,111.399810132102,159.615005493164
,Run3,1240,111.399810132102,159.636001586914
,Run3,1241,111.399810132102,159.670013427734
,Run3,1242,111.399810132102,159.641006469727
,Run3,1243,111.399810132102,159.647003173828
,Run3,1244,111.399810132102,159.751007080078
,Run3,1245,111.399810132102,159.629013061523
,Run3,1246,111.399810132102,159.672012329102
,Run3,1247,111.399810132102,159.624008178711
,Run3,1248,111.399810132102,159.638000488281
,Run3,1249,111.399810132102,159.761001586914
,Run3,1250,111.399810132102,159.63200378418
,Run3,1251,111.399810132102,159.73600769043
,Run3,1252,111.399810132102,159.920013427734
,Run3,1253,111.399810132102,159.628005981445
,Run3,1254,111.399810132102,159.667007446289
,Run3,1255,111.399810132102,159.820007324219
,Run3,1256,111.399810132102,159.666000366211
,Run3,1257,111.399810132102,159.741012573242
,Run3,1258,111.399810132102,159.663009643555
,Run3,1259,111.399810132102,159.767013549805
,Run3,1260,111.399810132102,159.943008422852
,Run3,1261,111.399810132102,159.733001708984
,Run3,1262,111.399810132102,159.8330078125
,Run3,1263,111.399810132102,159.966003417969
,Run3,1264,111.399810132102,159.865005493164
,Run3,1265,111.399810132102,159.908004760742
,Run3,1266,111.399810132102,160.09001159668
,Run3,1267,111.399810132102,159.742004394531
,Run3,1268,111.399810132102,159.923004150391
,Run3,1269,111.399810132102,159.677001953125
,Run3,1270,111.399810132102,159.837005615234
,Run3,1271,111.399810132102,159.992004394531
,Run3,1272,111.399810132102,159.835006713867
,Run3,1273,111.399810132102,159.95100402832
,Run3,1274,111.399810132102,160.012008666992
,Run3,1275,111.399810132102,159.891006469727
,Run3,1276,111.399810132102,160.047012329102
,Run3,1277,111.399810132102,159.891006469727
,Run3,1278,111.399810132102,159.975006103516
,Run3,1279,111.399810132102,160.138000488281
,Run3,1280,111.399810132102,159.981002807617
,Run3,1281,111.399810132102,159.989013671875
,Run3,1282,111.399810132102,159.989013671875
,Run3,1283,111.399810132102,159.875
,Run3,1284,111.399810132102,160.026000976562
,Run3,1285,111.399810132102,160.063003540039
,Run3,1286,111.399810132102,160.005004882812
,Run3,1287,111.399810132102,160.043014526367
,Run3,1288,111.399810132102,159.881011962891
,Run3,1289,111.399810132102,159.970001220703
,Run3,1290,111.399810132102,160.079010009766
,Run3,1291,111.399810132102,160.014007568359
,Run3,1292,111.399810132102,160.045013427734
,Run3,1293,111.399810132102,160.167007446289
,Run3,1294,111.399810132102,160.037002563477
,Run3,1295,111.399810132102,160.09700012207
,Run3,1296,111.399810132102,160.212005615234
,Run3,1297,111.399810132102,160.066009521484
,Run3,1298,111.399810132102,160.168014526367
,Run3,1299,111.399810132102,160.292007446289
,Run3,1300,111.399810132102,160.325012207031
,Run3,1301,111.399810132102,159.932006835938
,Run3,1302,111.399810132102,159.856002807617
,Run3,1303,111.399810132102,159.853012084961
,Run3,1304,111.399810132102,159.852005004883
,Run3,1305,111.399810132102,159.859008789062
,Run3,1306,111.399810132102,160.009002685547
,Run3,1307,111.399810132102,159.988006591797
