"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.029203542E0,1.807070160E1,-2.752574158E1,-4.584753418E1
3.039233542E0,1.798207092E1,-2.760548401E1,-4.580270386E1
3.049263542E0,1.769270325E1,-2.787083435E1,-4.601828003E1
3.059293542E0,1.769999695E1,-2.784867859E1,-4.572415161E1
3.069324542E0,1.758467865E1,-2.809556580E1,-4.541113281E1
3.079354542E0,1.750234985E1,-2.813435364E1,-4.556039429E1
3.089384542E0,1.729982758E1,-2.832176208E1,-4.570742798E1
3.099414542E0,1.679330444E1,-2.822143555E1,-4.566909790E1
3.109444542E0,1.677994537E1,-2.844316101E1,-4.581451416E1
3.119475542E0,1.666188812E1,-2.875306702E1,-4.576373291E1
3.129505542E0,1.680898285E1,-2.864277649E1,-4.526959229E1
3.139535542E0,1.725965881E1,-2.900537109E1,-4.542666626E1
3.149565542E0,1.699684143E1,-2.907304382E1,-4.500762939E1
3.159596542E0,1.695682526E1,-2.927766418E1,-4.514596558E1
3.169626542E0,1.688018036E1,-2.918911743E1,-4.542807007E1
3.179656542E0,1.681668091E1,-2.936434937E1,-4.537982178E1
3.189686542E0,1.677625275E1,-2.913726807E1,-4.522372437E1
3.199717542E0,1.688422394E1,-2.907327271E1,-4.501992798E1
3.209747542E0,1.693181610E1,-2.879255676E1,-4.515350342E1
3.219777542E0,1.697491455E1,-2.918751526E1,-4.521612549E1
3.229807542E0,1.669168091E1,-2.904450989E1,-4.547155762E1
3.239837542E0,1.658888245E1,-2.928846741E1,-4.527484131E1
3.249868542E0,1.634632111E1,-2.928755188E1,-4.536953735E1
3.259898542E0,1.614937592E1,-2.935185242E1,-4.536666870E1
3.269928542E0,1.602670288E1,-2.936465454E1,-4.537695312E1
3.279958542E0,1.604656219E1,-2.907870483E1,-4.556274414E1
3.289989542E0,1.624568176E1,-2.907516479E1,-4.493701172E1
3.300019542E0,1.648860931E1,-2.896917725E1,-4.535601807E1
3.310049542E0,1.668313599E1,-2.880082703E1,-4.527737427E1
3.320079542E0,1.690097046E1,-2.872221375E1,-4.503939819E1
3.330110542E0,1.716969299E1,-2.853109741E1,-4.537213135E1
3.340140542E0,1.739428711E1,-2.863499451E1,-4.580352783E1
3.350170542E0,1.759847260E1,-2.853813171E1,-4.525915527E1
3.360200542E0,1.739250183E1,-2.830665588E1,-4.543655396E1
3.370230542E0,1.756801605E1,-2.861457825E1,-4.532815552E1
3.380261542E0,1.755993652E1,-2.852653503E1,-4.506063843E1
3.390291542E0,1.797346497E1,-2.882435608E1,-4.491598511E1
3.400321542E0,1.760019684E1,-2.892793274E1,-4.467022705E1
3.410351542E0,1.765229797E1,-2.900173950E1,-4.490872192E1
3.420382542E0,1.751319122E1,-2.898432922E1,-4.463482666E1
3.430410542E0,1.718366241E1,-2.904602051E1,-4.495523071E1
3.440440542E0,1.708384705E1,-2.924436951E1,-4.513928223E1
3.450471542E0,1.677707672E1,-2.941264343E1,-4.476760864E1
3.460501542E0,1.677357483E1,-2.929582214E1,-4.500787354E1
3.470531542E0,1.680176544E1,-2.965829468E1,-4.495550537E1
3.480561542E0,1.678080750E1,-2.950559998E1,-4.504632568E1
3.490592542E0,1.657302856E1,-2.974244690E1,-4.491537476E1
3.500622542E0,1.642451477E1,-2.958688354E1,-4.462789917E1
3.510652542E0,1.611951447E1,-2.977981567E1,-4.484118652E1
3.520682542E0,1.585225677E1,-2.953332520E1,-4.454776001E1
3.530713542E0,1.582327271E1,-2.956721497E1,-4.503167725E1
3.540738875E0,1.576966095E1,-2.963914490E1,-4.505737305E1
3.550768875E0,1.563151550E1,-2.955110168E1,-4.438113403E1
