"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.872118613E2,-2.155403137E1,-3.435714722E1,2.755055237E1
1.872218853E2,-2.063438416E1,-3.479580688E1,2.751948547E1
1.872319103E2,-1.996508789E1,-3.523248291E1,2.754948425E1
1.872419343E2,-1.913453674E1,-3.539028931E1,2.784593201E1
1.872519583E2,-1.849404907E1,-3.581497192E1,2.770407104E1
1.872619833E2,-1.785736084E1,-3.611309814E1,2.787188721E1
1.872720073E2,-1.743394470E1,-3.631643677E1,2.775558472E1
1.872820323E2,-1.701429749E1,-3.637582397E1,2.780895996E1
1.872920563E2,-1.712197876E1,-3.677743530E1,2.772041321E1
1.873020813E2,-1.717623901E1,-3.684191895E1,2.745137024E1
1.873121053E2,-1.759396362E1,-3.702343750E1,2.683453369E1
1.873221303E2,-1.781271362E1,-3.694616699E1,2.689176941E1
1.873321543E2,-1.856411743E1,-3.716052246E1,2.663470459E1
1.873421793E2,-1.899343872E1,-3.673773193E1,2.628152466E1
1.873522033E2,-1.974041748E1,-3.650314331E1,2.605650330E1
1.873622273E2,-2.042297363E1,-3.588287354E1,2.643888855E1
1.873722523E2,-2.123265076E1,-3.547750854E1,2.608125305E1
1.873822763E2,-2.170823669E1,-3.502810669E1,2.595295715E1
1.873923013E2,-2.276164246E1,-3.476400757E1,2.572383118E1
1.874023253E2,-2.374996948E1,-3.430099487E1,2.524522400E1
1.874123503E2,-2.517311096E1,-3.394824219E1,2.459950256E1
1.874223743E2,-2.622811890E1,-3.313464355E1,2.429672241E1
1.874323993E2,-2.721119690E1,-3.242535400E1,2.386749268E1
1.874424233E2,-2.731893921E1,-3.147912598E1,2.465145874E1
1.874524473E2,-2.719520569E1,-3.068887329E1,2.543820190E1
1.874624723E2,-2.693414307E1,-3.023074341E1,2.643640137E1
1.874724963E2,-2.666683960E1,-2.991744995E1,2.702513123E1
1.874825213E2,-2.645446777E1,-2.945147705E1,2.763623047E1
1.874925453E2,-2.646649170E1,-2.926135254E1,2.776702881E1
1.875025703E2,-2.652914429E1,-2.905157471E1,2.788505554E1
1.875125943E2,-2.680033875E1,-2.873379517E1,2.820706177E1
1.875226193E2,-2.699821472E1,-2.834960938E1,2.845054626E1
1.875326433E2,-2.693980408E1,-2.815359497E1,2.854901123E1
1.875426673E2,-2.699612427E1,-2.801370239E1,2.877645874E1
1.875526923E2,-2.700251770E1,-2.792468262E1,2.891648865E1
1.875627163E2,-2.697749329E1,-2.802258301E1,2.874562073E1
1.875727413E2,-2.707093811E1,-2.829025269E1,2.869499207E1
