"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.254703458E0,6.171665955E0,-2.217488708E0,7.234755249E0
3.264728458E0,5.417234802E0,-2.295626221E0,6.922504578E0
3.274753458E0,6.875652008E0,-3.385958862E-1,7.075785828E0
3.284778458E0,8.056396637E0,1.462758179E0,5.485941925E0
3.294803458E0,9.418114929E0,2.275118866E0,4.347858582E0
3.304828458E0,1.232746490E1,3.227139130E0,5.055287476E0
3.314853458E0,1.558768524E1,4.063000946E0,6.490502930E0
3.324878458E0,1.916045563E1,4.639302521E0,7.691156158E0
3.334903458E0,2.088546844E1,5.034331055E0,7.999963989E0
3.344929458E0,2.032907547E1,4.928052063E0,7.776179352E0
3.354954458E0,1.747496063E1,3.968247986E0,7.420818329E0
3.364979459E0,1.398646500E1,2.766996002E0,7.033423920E0
3.375004458E0,1.144100830E1,1.503623199E0,6.638245697E0
3.385029458E0,8.337212677E0,2.960842896E-1,6.228547668E0
3.395054458E0,5.409301300E0,-6.191125488E-1,4.996310120E0
3.405079458E0,2.864443359E0,-3.588038635E-1,3.949387207E0
3.415104458E0,-1.404080200E-1,1.198258209E0,4.652924194E0
3.425129458E0,-2.578687592E0,3.480262756E0,6.854845276E0
3.435154459E0,-1.231788483E0,5.020859070E0,9.042845306E0
3.445179458E0,5.697601776E0,2.544408875E0,1.010773087E1
3.455205458E0,9.896220703E0,-7.599696350E-1,1.203991287E1
3.465230458E0,1.234812195E1,-2.399959259E0,1.424093582E1
3.475255458E0,1.463042587E1,-1.739682312E0,1.560594727E1
3.485280458E0,1.586116653E1,5.245092773E-1,1.590472595E1
3.495305458E0,1.708846436E1,2.181413727E0,1.489073456E1
3.505330459E0,1.736359222E1,3.106789398E0,1.356134903E1
3.515355458E0,1.589664276E1,3.276386719E0,1.131332382E1
3.525380083E0,1.474748245E1,4.649631042E0,7.893535309E0
3.535405083E0,1.455872498E1,5.814658356E0,4.282145233E0
3.545430083E0,1.435425018E1,6.189927979E0,9.098080444E-1
3.555456084E0,1.432191742E1,5.918392639E0,-2.019600220E0
3.565481083E0,1.320913147E1,5.788163452E0,-4.570745087E0
3.575506083E0,1.053404434E1,5.767356720E0,-6.452481995E0
3.585531083E0,8.433312836E0,5.538183289E0,-5.977669373E0
3.595556083E0,8.630003815E0,5.336253204E0,-2.991529083E0
3.605581083E0,8.053103485E0,4.812791748E0,-6.035449219E-1
3.615606083E0,7.292984161E0,3.489693146E0,1.021924896E0
3.625631084E0,6.449937286E0,1.651365967E0,1.954036560E0
3.635656083E0,5.359754333E0,3.158432007E-2,1.883982239E0
3.645681083E0,4.123175812E0,-1.275647278E0,1.575174408E0
3.655706083E0,3.164269867E0,-3.095712433E0,1.178499298E0
3.665732083E0,2.790946198E0,-5.150489502E0,4.117936707E-1
3.675757083E0,3.562142487E0,-6.665489044E0,-7.608677673E-1
3.685782083E0,6.340963898E0,-6.724466400E0,-2.852318573E0
3.695807084E0,8.309969330E0,-6.709946594E0,-5.059927826E0
3.705832083E0,8.506809998E0,-7.477400665E0,-7.446864166E0
3.715857083E0,7.592211914E0,-7.997419281E0,-9.722881165E0
3.725882083E0,6.399492188E0,-8.421637115E0,-1.087293961E1
3.735907083E0,5.645061035E0,-8.428373108E0,-1.205293579E1
3.745932083E0,6.544540558E0,-8.929680634E0,-1.336495743E1
3.755957083E0,7.883655853E0,-9.497749329E0,-1.248957779E1
3.765982084E0,8.094267883E0,-8.589138794E0,-1.115061218E1
3.776008083E0,8.353079681E0,-7.289691010E0,-1.050799850E1
3.786033083E0,8.477471008E0,-7.041956177E0,-1.069196594E1
3.796058083E0,7.972271576E0,-6.103258209E0,-1.105735611E1
3.806083083E0,7.651937714E0,-6.059698792E0,-1.117665802E1
3.816108083E0,8.803343353E0,-6.107898560E0,-1.136706207E1
3.826133083E0,1.030397278E1,-6.236780548E0,-1.165775757E1
3.836158083E0,1.138188126E1,-6.458319855E0,-1.156031021E1
3.846183083E0,1.284179535E1,-6.441255341E0,-1.038794815E1
3.856208083E0,1.450274139E1,-6.550677795E0,-8.348439331E0
3.866233083E0,1.531704803E1,-6.631809082E0,-6.473438416E0
3.876258083E0,1.507036102E1,-6.612050171E0,-5.305267639E0
3.886284083E0,1.433688629E1,-6.305487671E0,-4.705614624E0
3.896309083E0,1.341016342E1,-5.974076843E0,-4.499642944E0
3.906334083E0,1.271470963E1,-5.668711853E0,-4.360133057E0
3.916359083E0,1.255379425E1,-6.001619568E0,-4.476141815E0
3.926384083E0,1.355880432E1,-6.511010284E0,-4.142635345E0
3.936409083E0,1.538066574E1,-6.013145599E0,-2.244732056E0
3.946434083E0,1.676992676E1,-5.059628448E0,-2.275268555E-2
3.956459083E0,1.779679138E1,-4.212689667E0,1.295406189E0
3.966484083E0,1.870046219E1,-3.572920074E0,1.696122894E0
3.976509083E0,1.891346924E1,-2.934497681E0,1.174757080E0
3.986535084E0,1.905043442E1,-2.460134125E0,-2.835104370E-1
3.996560083E0,1.993584320E1,-1.581461334E0,-1.802701263E0
4.006585083E0,2.046289719E1,-2.589614868E-2,-3.417243805E0
4.016610083E0,1.992805939E1,1.876348114E0,-5.028493195E0
4.026635083E0,1.916704193E1,3.601660309E0,-3.581602020E0
4.036660083E0,1.818373672E1,4.220473480E0,3.921844482E-1
4.046685083E0,1.726764175E1,4.578079834E0,-1.464704132E0
4.056710084E0,1.564187256E1,5.196893005E0,-2.824177094E0
4.066735083E0,1.428539337E1,6.478078766E0,-1.845811615E0
4.076760083E0,1.279374527E1,7.337292023E0,-1.638642426E0
4.086785083E0,1.004860382E1,7.667205963E0,-1.929786987E0
